quadrat,month,year,stand,temp_C
8A,9,1989,5,9.444444444
8C,9,1989,5,9.444444444
8E,9,1989,5,9.444444444
8G,9,1989,5,9.444444444
8I,9,1989,5,9.444444444
0A,8,1990,5,15
0C,8,1990,5,13.88888889
0E,8,1990,5,14.44444444
0G,8,1990,5,15
0I,8,1990,5,14.44444444
2I,8,1990,5,15
2G,8,1990,5,14.44444444
2E,8,1990,5,15
2C,8,1990,5,15
2A,8,1990,5,15
4A,8,1990,5,16.11111111
4C,8,1990,5,15.55555556
4E,8,1990,5,16.11111111
4G,8,1990,5,16.66666667
4I,8,1990,5,16.66666667
6I,8,1990,5,17.22222222
6G,8,1990,5,17.22222222
6E,8,1990,5,17.22222222
6C,8,1990,5,18.33333333
6A,8,1990,5,17.22222222
8A,8,1990,5,16.66666667
8C,8,1990,5,17.22222222
8E,8,1990,5,17.22222222
8G,8,1990,5,17.77777778
8I,8,1990,5,16.66666667
2I,7,1990,5,17.77777778
2G,7,1990,5,17.77777778
2E,7,1990,5,13.88888889
2C,7,1990,5,15
2A,7,1990,5,15.55555556
4A,7,1990,5,15
4C,7,1990,5,16.66666667
4E,7,1990,5,17.22222222
4G,7,1990,5,16.11111111
4I,7,1990,5,17.22222222
8A,7,1990,5,15
8C,7,1990,5,16.11111111
8E,7,1990,5,16.11111111
8G,7,1990,5,17.22222222
8I,7,1990,5,17.22222222
2I,6,1990,5,9.444444444
2G,6,1990,5,10
2E,6,1990,5,7.222222222
2C,6,1990,5,7.777777778
2A,6,1990,5,9.444444444
4A,6,1990,5,10
4C,6,1990,5,10
4E,6,1990,5,9.444444444
4G,6,1990,5,9.444444444
4I,6,1990,5,10
8A,6,1990,5,8.888888889
8C,6,1990,5,10.55555556
8E,6,1990,5,10.55555556
8G,6,1990,5,11.11111111
8I,6,1990,5,11.11111111
2I,5,1990,5,1.666666667
2G,5,1990,5,1.111111111
2E,5,1990,5,1.111111111
2C,5,1990,5,1.666666667
2A,5,1990,5,2.222222222
4A,5,1990,5,2.777777778
4C,5,1990,5,1.666666667
4E,5,1990,5,1.666666667
4G,5,1990,5,1.666666667
4I,5,1990,5,2.222222222
8A,5,1990,5,2.777777778
8C,5,1990,5,2.222222222
8E,5,1990,5,1.111111111
8G,5,1990,5,2.222222222
8I,5,1990,5,2.777777778
2I,10,1990,5,1.111111111
2G,10,1990,5,1.111111111
2E,10,1990,5,1.111111111
2C,10,1990,5,1.111111111
2A,10,1990,5,0.555555556
4A,10,1990,5,0.555555556
4C,10,1990,5,2.222222222
4E,10,1990,5,1.111111111
4G,10,1990,5,0.555555556
4I,10,1990,5,1.666666667
8A,10,1990,5,1.666666667
8C,10,1990,5,1.666666667
8E,10,1990,5,1.111111111
8G,10,1990,5,1.666666667
8I,10,1990,5,1.111111111
2I,9,1990,5,10.55555556
2G,9,1990,5,10
2E,9,1990,5,10
2C,9,1990,5,10
2A,9,1990,5,10
4A,9,1990,5,10
4C,9,1990,5,10.55555556
4E,9,1990,5,10.55555556
4G,9,1990,5,10.55555556
4I,9,1990,5,11.11111111
8A,9,1990,5,11.11111111
8C,9,1990,5,11.11111111
8E,9,1990,5,11.11111111
8G,9,1990,5,11.11111111
8I,9,1990,5,11.11111111
0A,8,1995,5,11.66666667
0C,8,1995,5,11.11111111
0E,8,1995,5,11.11111111
0G,8,1995,5,11.11111111
0I,8,1995,5,11.66666667
2I,8,1995,5,10.55555556
2G,8,1995,5,11.66666667
2E,8,1995,5,11.66666667
2C,8,1995,5,11.66666667
2A,8,1995,5,11.66666667
4A,8,1995,5,11.11111111
4C,8,1995,5,11.66666667
4E,8,1995,5,11.11111111
4G,8,1995,5,11.11111111
4I,8,1995,5,11.66666667
6I,8,1995,5,11.11111111
6G,8,1995,5,11.11111111
6E,8,1995,5,11.66666667
6C,8,1995,5,11.11111111
6A,8,1995,5,11.11111111
8A,8,1995,5,11.11111111
8C,8,1995,5,11.11111111
8E,8,1995,5,11.66666667
8G,8,1995,5,11.11111111
8I,8,1995,5,11.66666667
0A,8,2000,6,16.11111111
0C,8,2000,6,15.55555556
0E,8,2000,6,16.11111111
0G,8,2000,6,16.11111111
0I,8,2000,6,16.66666667
2I,8,2000,6,16.11111111
2G,8,2000,6,15.55555556
2E,8,2000,6,16.66666667
2C,8,2000,6,15
2A,8,2000,6,15
4A,8,2000,6,15
4C,8,2000,6,16.11111111
4E,8,2000,6,16.11111111
4G,8,2000,6,16.66666667
4I,8,2000,6,15.55555556
6I,8,2000,6,16.11111111
6G,8,2000,6,16.11111111
6E,8,2000,6,16.66666667
6C,8,2000,6,16.11111111
6A,8,2000,6,16.11111111
8A,8,2000,6,15.55555556
8C,8,2000,6,15
8E,8,2000,6,16.11111111
8G,8,2000,6,15.55555556
8I,8,2000,6,16.11111111
0A,9,2001,6,8.888888889
0C,9,2001,6,8.888888889
0E,9,2001,6,8.333333333
0G,9,2001,6,8.888888889
0I,9,2001,6,8.888888889
2I,9,2001,6,9.444444444
2G,9,2001,6,8.333333333
2E,9,2001,6,8.888888889
2C,9,2001,6,8.888888889
2A,9,2001,6,8.888888889
4A,9,2001,6,9.444444444
4C,9,2001,6,8.888888889
4E,9,2001,6,8.888888889
4G,9,2001,6,10
4I,9,2001,6,9.444444444
6I,9,2001,6,10
6G,9,2001,6,10
6E,9,2001,6,9.444444444
6C,9,2001,6,9.444444444
6A,9,2001,6,9.444444444
8A,9,2001,6,8.333333333
8C,9,2001,6,8.888888889
8E,9,2001,6,8.333333333
8G,9,2001,6,8.888888889
8I,9,2001,6,9.444444444
0A,8,2005,6,15
0C,8,2005,6,14.44444444
0E,8,2005,6,15
0G,8,2005,6,13.88888889
0I,8,2005,6,16.66666667
2I,8,2005,6,16.11111111
2G,8,2005,6,13.88888889
2E,8,2005,6,15
2C,8,2005,6,15
2A,8,2005,6,13.88888889
4A,8,2005,6,15.55555556
4C,8,2005,6,13.88888889
4E,8,2005,6,15.55555556
4G,8,2005,6,13.88888889
4I,8,2005,6,17.77777778
6I,8,2005,6,18.33333333
6G,8,2005,6,20
6E,8,2005,6,17.77777778
6C,8,2005,6,16.11111111
6A,8,2005,6,15
8A,8,2005,6,19.44444444
8C,8,2005,6,17.22222222
8E,8,2005,6,16.66666667
8G,8,2005,6,16.66666667
8I,8,2005,6,16.66666667
0A,8,2010,6,15.55555556
0C,8,2010,6,15
0E,8,2010,6,15.55555556
0G,8,2010,6,16.66666667
0I,8,2010,6,16.11111111
2I,8,2010,6,16.66666667
2G,8,2010,6,16.11111111
2E,8,2010,6,16.11111111
2C,8,2010,6,16.11111111
2A,8,2010,6,16.11111111
4A,8,2010,6,17.77777778
4C,8,2010,6,18.33333333
4E,8,2010,6,17.22222222
4G,8,2010,6,15.55555556
4I,8,2010,6,19.44444444
6I,8,2010,6,18.33333333
6G,8,2010,6,17.22222222
6E,8,2010,6,16.66666667
6C,8,2010,6,19.44444444
6A,8,2010,6,19.44444444
8A,8,2010,6,22.22222222
8C,8,2010,6,18.88888889
8E,8,2010,6,18.33333333
8G,8,2010,6,20.55555556
8I,8,2010,6,18.33333333
0A,8,1981,6,17.77777778
0C,8,1981,6,16.11111111
0E,8,1981,6,16.11111111
0G,8,1981,6,14.44444444
0I,8,1981,6,15
2I,8,1981,6,15
2G,8,1981,6,14.44444444
2E,8,1981,6,16.66666667
2C,8,1981,6,16.11111111
2A,8,1981,6,15.55555556
4A,8,1981,6,18.33333333
4C,8,1981,6,16.66666667
4E,8,1981,6,16.11111111
4G,8,1981,6,17.77777778
4I,8,1981,6,16.66666667
6I,8,1981,6,19.44444444
6G,8,1981,6,18.88888889
6E,8,1981,6,17.22222222
6C,8,1981,6,17.22222222
6A,8,1981,6,15.55555556
8A,8,1981,6,16.11111111
8C,8,1981,6,16.11111111
8E,8,1981,6,16.66666667
8G,8,1981,6,17.22222222
8I,8,1981,6,18.33333333
0A,6,1981,6,11.11111111
0C,6,1981,6,8.888888889
0E,6,1981,6,10
0G,6,1981,6,10
0I,6,1981,6,11.11111111
2I,6,1981,6,9.444444444
2G,6,1981,6,10
2E,6,1981,6,8.888888889
2C,6,1981,6,10
2A,6,1981,6,10
4A,6,1981,6,8.333333333
4C,6,1981,6,10
4E,6,1981,6,8.888888889
4G,6,1981,6,10.55555556
4I,6,1981,6,7.777777778
6I,6,1981,6,13.88888889
6G,6,1981,6,16.66666667
6E,6,1981,6,10
6C,6,1981,6,9.444444444
6A,6,1981,6,9.444444444
8A,6,1981,6,9.444444444
8C,6,1981,6,8.888888889
8E,6,1981,6,8.888888889
8G,6,1981,6,9.444444444
8I,6,1981,6,10
0A,11,1981,6,2.222222222
0C,11,1981,6,2.777777778
0E,11,1981,6,2.222222222
0G,11,1981,6,2.222222222
0I,11,1981,6,2.222222222
2I,11,1981,6,2.222222222
2G,11,1981,6,2.222222222
2E,11,1981,6,2.222222222
2C,11,1981,6,2.222222222
2A,11,1981,6,2.222222222
4A,11,1981,6,2.222222222
4C,11,1981,6,2.222222222
4E,11,1981,6,2.222222222
4G,11,1981,6,0.555555556
4I,11,1981,6,0.555555556
6I,11,1981,6,0.555555556
6G,11,1981,6,1.666666667
6E,11,1981,6,2.222222222
6C,11,1981,6,1.666666667
6A,11,1981,6,1.666666667
8A,11,1981,6,0.555555556
8C,11,1981,6,1.666666667
8E,11,1981,6,1.111111111
8G,11,1981,6,1.666666667
8I,11,1981,6,0.555555556
0A,9,1981,6,8.333333333
0C,9,1981,6,7.777777778
0E,9,1981,6,8.333333333
0G,9,1981,6,8.333333333
0I,9,1981,6,8.888888889
2I,9,1981,6,8.888888889
2G,9,1981,6,8.888888889
2E,9,1981,6,8.888888889
2C,9,1981,6,8.333333333
2A,9,1981,6,8.333333333
4A,9,1981,6,8.888888889
4C,9,1981,6,8.333333333
4E,9,1981,6,7.777777778
4G,9,1981,6,7.777777778
4I,9,1981,6,7.777777778
6I,9,1981,6,7.777777778
6G,9,1981,6,7.777777778
6E,9,1981,6,7.777777778
6C,9,1981,6,7.777777778
6A,9,1981,6,7.777777778
8A,9,1981,6,7.777777778
8C,9,1981,6,7.777777778
8E,9,1981,6,7.777777778
8G,9,1981,6,7.777777778
8I,9,1981,6,7.777777778
0A,8,1982,6,14.44444444
0C,8,1982,6,15.55555556
0E,8,1982,6,13.88888889
0G,8,1982,6,17.22222222
0I,8,1982,6,16.11111111
2I,8,1982,6,13.33333333
2G,8,1982,6,13.88888889
2E,8,1982,6,14.44444444
2C,8,1982,6,14.44444444
2A,8,1982,6,15.55555556
4A,8,1982,6,15.55555556
4C,8,1982,6,17.22222222
4E,8,1982,6,15.55555556
4G,8,1982,6,16.11111111
4I,8,1982,6,15
6I,8,1982,6,18.33333333
6G,8,1982,6,17.22222222
6E,8,1982,6,15
6C,8,1982,6,15.55555556
6A,8,1982,6,15
8A,8,1982,6,14.44444444
8C,8,1982,6,11.66666667
8E,8,1982,6,14.44444444
8G,8,1982,6,15.55555556
8I,8,1982,6,18.33333333
0A,7,1982,6,13.33333333
0C,7,1982,6,12.77777778
0E,7,1982,6,12.22222222
0G,7,1982,6,10.55555556
0I,7,1982,6,14.44444444
2I,7,1982,6,13.88888889
2G,7,1982,6,15.55555556
2E,7,1982,6,11.66666667
2C,7,1982,6,13.88888889
2A,7,1982,6,11.66666667
4A,7,1982,6,10
4C,7,1982,6,14.44444444
4E,7,1982,6,12.77777778
4G,7,1982,6,13.33333333
4I,7,1982,6,12.22222222
6I,7,1982,6,13.33333333
6G,7,1982,6,13.33333333
6E,7,1982,6,14.44444444
6C,7,1982,6,13.33333333
6A,7,1982,6,12.77777778
8A,7,1982,6,13.33333333
8C,7,1982,6,11.11111111
8E,7,1982,6,13.88888889
8G,7,1982,6,11.66666667
8I,7,1982,6,11.11111111
0A,6,1982,6,10
0C,6,1982,6,8.333333333
0E,6,1982,6,8.888888889
0G,6,1982,6,12.22222222
0I,6,1982,6,8.888888889
2I,6,1982,6,4.444444444
2G,6,1982,6,8.333333333
2E,6,1982,6,8.888888889
2C,6,1982,6,9.444444444
2A,6,1982,6,8.888888889
4A,6,1982,6,7.222222222
4C,6,1982,6,10.55555556
4E,6,1982,6,5.555555556
4G,6,1982,6,10
4I,6,1982,6,7.777777778
6I,6,1982,6,10
6G,6,1982,6,8.888888889
6E,6,1982,6,6.111111111
6C,6,1982,6,11.66666667
6A,6,1982,6,11.11111111
8A,6,1982,6,9.444444444
8C,6,1982,6,7.777777778
8E,6,1982,6,8.888888889
8G,6,1982,6,7.777777778
8I,6,1982,6,13.88888889
0A,5,1982,6,0.555555556
0C,5,1982,6,0
0E,5,1982,6,0.555555556
0G,5,1982,6,0
0I,5,1982,6,0.555555556
2I,5,1982,6,0.555555556
2G,5,1982,6,0
2E,5,1982,6,0
2C,5,1982,6,0
2A,5,1982,6,0.555555556
4A,5,1982,6,0.555555556
4C,5,1982,6,0.555555556
4E,5,1982,6,0.555555556
4G,5,1982,6,0
4I,5,1982,6,0
6I,5,1982,6,1.666666667
6G,5,1982,6,0
6E,5,1982,6,0.555555556
6C,5,1982,6,0.555555556
6A,5,1982,6,0.555555556
8A,5,1982,6,2.222222222
8C,5,1982,6,0.555555556
8E,5,1982,6,1.666666667
8G,5,1982,6,1.111111111
8I,5,1982,6,1.111111111
0A,10,1982,6,1.666666667
0C,10,1982,6,2.222222222
0E,10,1982,6,2.222222222
0G,10,1982,6,2.222222222
0I,10,1982,6,2.777777778
2I,10,1982,6,2.222222222
2G,10,1982,6,4.444444444
2E,10,1982,6,2.777777778
2C,10,1982,6,3.333333333
2A,10,1982,6,2.222222222
4A,10,1982,6,2.222222222
4C,10,1982,6,3.333333333
4E,10,1982,6,2.222222222
4G,10,1982,6,2.222222222
4I,10,1982,6,2.222222222
6I,10,1982,6,2.222222222
6G,10,1982,6,1.666666667
6E,10,1982,6,1.666666667
6C,10,1982,6,1.666666667
6A,10,1982,6,2.222222222
8A,10,1982,6,1.666666667
8C,10,1982,6,1.111111111
8E,10,1982,6,1.666666667
8G,10,1982,6,1.111111111
8I,10,1982,6,0.555555556
0A,9,1982,6,9.444444444
0C,9,1982,6,8.333333333
0E,9,1982,6,8.888888889
0G,9,1982,6,8.333333333
0I,9,1982,6,8.888888889
2I,9,1982,6,9.444444444
2G,9,1982,6,8.888888889
2E,9,1982,6,8.888888889
2C,9,1982,6,8.888888889
2A,9,1982,6,8.333333333
4A,9,1982,6,9.444444444
4C,9,1982,6,8.888888889
4E,9,1982,6,8.888888889
4G,9,1982,6,8.888888889
4I,9,1982,6,8.888888889
6I,9,1982,6,8.888888889
6G,9,1982,6,8.888888889
6E,9,1982,6,8.888888889
6C,9,1982,6,8.888888889
6A,9,1982,6,8.888888889
8A,9,1982,6,8.888888889
8C,9,1982,6,8.888888889
8E,9,1982,6,8.888888889
8G,9,1982,6,8.333333333
8I,9,1982,6,8.888888889
0A,8,1983,6,18.33333333
0C,8,1983,6,18.33333333
0E,8,1983,6,19.44444444
0G,8,1983,6,19.44444444
0I,8,1983,6,20.55555556
2I,8,1983,6,17.77777778
2G,8,1983,6,18.33333333
2E,8,1983,6,18.33333333
2C,8,1983,6,17.22222222
2A,8,1983,6,18.88888889
4A,8,1983,6,20
4C,8,1983,6,20.55555556
4E,8,1983,6,19.44444444
4G,8,1983,6,19.44444444
4I,8,1983,6,16.66666667
6I,8,1983,6,13.88888889
6G,8,1983,6,20
6E,8,1983,6,18.33333333
6C,8,1983,6,18.33333333
6A,8,1983,6,15
8A,8,1983,6,17.77777778
8C,8,1983,6,15
8E,8,1983,6,13.88888889
8G,8,1983,6,13.88888889
8I,8,1983,6,15
0A,7,1983,6,17.77777778
0C,7,1983,6,13.88888889
0E,7,1983,6,18.33333333
0G,7,1983,6,14.44444444
0I,7,1983,6,14.44444444
2I,7,1983,6,11.66666667
2G,7,1983,6,11.66666667
2E,7,1983,6,12.22222222
2C,7,1983,6,12.22222222
2A,7,1983,6,12.22222222
4A,7,1983,6,16.11111111
4C,7,1983,6,15.55555556
4E,7,1983,6,14.44444444
4G,7,1983,6,13.88888889
4I,7,1983,6,14.44444444
6I,7,1983,6,15
6G,7,1983,6,15
6E,7,1983,6,13.33333333
6C,7,1983,6,15
6A,7,1983,6,15
8A,7,1983,6,15
8C,7,1983,6,13.88888889
8E,7,1983,6,14.44444444
8G,7,1983,6,15
8I,7,1983,6,15.55555556
0A,6,1983,6,8.888888889
0C,6,1983,6,8.333333333
0E,6,1983,6,6.666666667
0G,6,1983,6,12.77777778
0I,6,1983,6,10.55555556
2I,6,1983,6,10
2G,6,1983,6,7.777777778
2E,6,1983,6,7.222222222
2C,6,1983,6,8.888888889
2A,6,1983,6,8.333333333
4A,6,1983,6,8.333333333
4C,6,1983,6,8.888888889
4E,6,1983,6,8.888888889
4G,6,1983,6,8.333333333
4I,6,1983,6,8.333333333
6I,6,1983,6,9.444444444
6G,6,1983,6,10
6E,6,1983,6,3.888888889
6C,6,1983,6,4.444444444
6A,6,1983,6,7.777777778
8A,6,1983,6,10.55555556
8C,6,1983,6,4.444444444
8E,6,1983,6,8.333333333
8G,6,1983,6,7.777777778
8I,6,1983,6,9.444444444
0A,5,1983,6,6.111111111
0C,5,1983,6,4.444444444
0E,5,1983,6,7.222222222
0G,5,1983,6,3.333333333
0I,5,1983,6,5
2I,5,1983,6,5
2G,5,1983,6,3.333333333
2E,5,1983,6,3.333333333
2C,5,1983,6,2.222222222
2A,5,1983,6,2.777777778
4A,5,1983,6,5
4C,5,1983,6,7.222222222
4E,5,1983,6,4.444444444
4G,5,1983,6,7.777777778
4I,5,1983,6,6.111111111
6I,5,1983,6,7.777777778
6G,5,1983,6,7.777777778
6E,5,1983,6,6.111111111
6C,5,1983,6,6.111111111
6A,5,1983,6,6.111111111
8A,5,1983,6,7.222222222
8C,5,1983,6,5.555555556
8E,5,1983,6,6.111111111
8G,5,1983,6,6.111111111
8I,5,1983,6,7.777777778
0A,10,1983,6,4.444444444
0C,10,1983,6,5
0E,10,1983,6,5
0G,10,1983,6,5
0I,10,1983,6,5
2I,10,1983,6,5.555555556
2G,10,1983,6,5
2E,10,1983,6,6.111111111
2C,10,1983,6,6.111111111
2A,10,1983,6,5
4A,10,1983,6,6.111111111
4C,10,1983,6,4.444444444
4E,10,1983,6,5
4G,10,1983,6,4.444444444
4I,10,1983,6,5
6I,10,1983,6,3.888888889
6G,10,1983,6,4.444444444
6E,10,1983,6,3.888888889
6C,10,1983,6,3.888888889
6A,10,1983,6,4.444444444
8A,10,1983,6,3.888888889
8C,10,1983,6,3.888888889
8E,10,1983,6,3.888888889
8G,10,1983,6,3.888888889
8I,10,1983,6,3.888888889
0A,9,1983,6,10
0C,9,1983,6,9.444444444
0E,9,1983,6,10
0G,9,1983,6,8.888888889
0I,9,1983,6,10.55555556
2I,9,1983,6,9.444444444
2G,9,1983,6,10
2E,9,1983,6,10
2C,9,1983,6,10
2A,9,1983,6,9.444444444
4A,9,1983,6,11.11111111
4C,9,1983,6,11.11111111
4E,9,1983,6,11.11111111
4G,9,1983,6,10.55555556
4I,9,1983,6,11.66666667
6I,9,1983,6,11.66666667
6G,9,1983,6,11.66666667
6E,9,1983,6,10.55555556
6C,9,1983,6,10.55555556
6A,9,1983,6,10.55555556
8A,9,1983,6,9.444444444
8C,9,1983,6,10.55555556
8E,9,1983,6,11.11111111
8G,9,1983,6,10.55555556
8I,9,1983,6,12.22222222
0A,8,1984,6,18.88888889
0C,8,1984,6,18.88888889
0E,8,1984,6,18.88888889
0G,8,1984,6,18.88888889
0I,8,1984,6,18.88888889
2I,8,1984,6,21.11111111
2G,8,1984,6,21.11111111
2E,8,1984,6,18.88888889
2C,8,1984,6,16.11111111
2A,8,1984,6,18.88888889
4A,8,1984,6,20.55555556
4C,8,1984,6,18.33333333
4E,8,1984,6,15.55555556
4G,8,1984,6,15
4I,8,1984,6,12.77777778
6I,8,1984,6,13.33333333
6G,8,1984,6,16.66666667
6E,8,1984,6,15.55555556
6C,8,1984,6,13.88888889
6A,8,1984,6,15.55555556
8A,8,1984,6,16.11111111
8C,8,1984,6,15
8E,8,1984,6,17.77777778
8G,8,1984,6,16.66666667
8I,8,1984,6,17.77777778
4A.1,8,1984,6,20.55555556
4C.1,8,1984,6,18.33333333
4E.1,8,1984,6,15.55555556
4G.1,8,1984,6,18.88888889
4I.1,8,1984,6,19.44444444
0A,7,1984,6,11.11111111
0C,7,1984,6,10.55555556
0E,7,1984,6,10.55555556
0G,7,1984,6,10.55555556
0I,7,1984,6,11.66666667
2I,7,1984,6,11.66666667
2G,7,1984,6,10.55555556
2E,7,1984,6,10
2C,7,1984,6,11.11111111
2A,7,1984,6,10.55555556
4A,7,1984,6,10.55555556
4C,7,1984,6,10
4E,7,1984,6,10
4G,7,1984,6,9.444444444
4I,7,1984,6,10.55555556
6I,7,1984,6,11.11111111
6G,7,1984,6,11.66666667
6E,7,1984,6,11.11111111
6C,7,1984,6,11.11111111
6A,7,1984,6,11.11111111
8A,7,1984,6,11.11111111
8C,7,1984,6,10.55555556
8E,7,1984,6,10
8G,7,1984,6,11.11111111
8I,7,1984,6,11.11111111
4A.1,7,1984,6,11.11111111
4C.1,7,1984,6,11.11111111
4E.1,7,1984,6,8.888888889
4G.1,7,1984,6,11.11111111
4I.1,7,1984,6,12.22222222
0A,6,1984,6,14.44444444
0C,6,1984,6,9.444444444
0E,6,1984,6,6.666666667
0G,6,1984,6,10
0I,6,1984,6,10.55555556
2I,6,1984,6,11.11111111
2G,6,1984,6,11.11111111
2E,6,1984,6,10
2C,6,1984,6,10
2A,6,1984,6,10
4A,6,1984,6,9.444444444
4C,6,1984,6,7.777777778
4E,6,1984,6,10
4G,6,1984,6,11.11111111
4I,6,1984,6,10.55555556
6I,6,1984,6,12.22222222
6G,6,1984,6,12.77777778
6E,6,1984,6,11.11111111
6C,6,1984,6,10.55555556
6A,6,1984,6,12.22222222
8A,6,1984,6,10.55555556
8C,6,1984,6,9.444444444
8E,6,1984,6,7.777777778
8G,6,1984,6,6.666666667
8I,6,1984,6,11.66666667
4A.1,6,1984,6,10.55555556
4C.1,6,1984,6,6.666666667
4E.1,6,1984,6,9.444444444
4G.1,6,1984,6,9.444444444
4I.1,6,1984,6,11.11111111
0A,5,1984,6,7.777777778
0C,5,1984,6,6.666666667
0E,5,1984,6,6.111111111
0G,5,1984,6,6.111111111
0I,5,1984,6,8.333333333
2I,5,1984,6,7.222222222
2G,5,1984,6,6.666666667
2E,5,1984,6,6.111111111
2C,5,1984,6,6.111111111
2A,5,1984,6,3.888888889
4A,5,1984,6,6.111111111
4C,5,1984,6,7.777777778
4E,5,1984,6,5.555555556
4G,5,1984,6,7.222222222
4I,5,1984,6,4.444444444
6I,5,1984,6,7.777777778
6G,5,1984,6,7.777777778
6E,5,1984,6,6.111111111
6C,5,1984,6,7.777777778
6A,5,1984,6,7.222222222
8A,5,1984,6,7.777777778
8C,5,1984,6,5
8E,5,1984,6,5.555555556
8G,5,1984,6,3.333333333
8I,5,1984,6,7.222222222
4A.1,5,1984,6,5
4C.1,5,1984,6,5.555555556
4E.1,5,1984,6,5.555555556
4G.1,5,1984,6,5.555555556
4I.1,5,1984,6,6.111111111
0A,10,1984,6,5.555555556
0C,10,1984,6,5
0E,10,1984,6,6.666666667
0G,10,1984,6,5.555555556
0I,10,1984,6,7.222222222
2I,10,1984,6,7.777777778
2G,10,1984,6,6.666666667
2E,10,1984,6,5.555555556
2C,10,1984,6,7.222222222
2A,10,1984,6,6.111111111
4A,10,1984,6,8.333333333
4C,10,1984,6,9.444444444
4E,10,1984,6,7.777777778
4G,10,1984,6,6.666666667
4I,10,1984,6,8.888888889
6I,10,1984,6,9.444444444
6G,10,1984,6,8.333333333
6E,10,1984,6,8.333333333
6C,10,1984,6,10
6A,10,1984,6,8.888888889
8A,10,1984,6,7.777777778
8C,10,1984,6,6.111111111
8E,10,1984,6,6.666666667
8G,10,1984,6,7.222222222
8I,10,1984,6,8.888888889
4A.1,10,1984,6,7.222222222
4C.1,10,1984,6,8.333333333
4E.1,10,1984,6,7.222222222
4G.1,10,1984,6,7.777777778
4I.1,10,1984,6,7.777777778
0A,9,1984,6,14.44444444
0C,9,1984,6,13.33333333
0E,9,1984,6,13.88888889
0G,9,1984,6,13.88888889
0I,9,1984,6,15
2I,9,1984,6,15
2G,9,1984,6,13.33333333
2E,9,1984,6,13.88888889
2C,9,1984,6,13.33333333
2A,9,1984,6,12.77777778
4A,9,1984,6,12.77777778
4C,9,1984,6,13.88888889
4E,9,1984,6,13.88888889
4G,9,1984,6,13.88888889
4I,9,1984,6,12.77777778
6I,9,1984,6,10
6G,9,1984,6,12.22222222
6E,9,1984,6,11.11111111
6C,9,1984,6,11.11111111
6A,9,1984,6,10.55555556
8A,9,1984,6,13.33333333
8C,9,1984,6,10
8E,9,1984,6,10.55555556
8G,9,1984,6,11.11111111
8I,9,1984,6,12.77777778
4A.1,9,1984,6,10.55555556
4C.1,9,1984,6,10
4E.1,9,1984,6,9.444444444
4G.1,9,1984,6,10
4I.1,9,1984,6,9.444444444
0A,8,1985,6,22.22222222
0C,8,1985,6,19.44444444
0E,8,1985,6,19.44444444
0G,8,1985,6,21.11111111
0I,8,1985,6,20.55555556
2I,8,1985,6,19.44444444
2G,8,1985,6,17.22222222
2E,8,1985,6,18.33333333
2C,8,1985,6,16.66666667
2A,8,1985,6,17.77777778
4A,8,1985,6,18.33333333
4C,8,1985,6,18.33333333
4E,8,1985,6,18.88888889
4G,8,1985,6,17.22222222
4I,8,1985,6,19.44444444
6I,8,1985,6,18.33333333
6G,8,1985,6,17.77777778
6E,8,1985,6,17.77777778
6C,8,1985,6,16.66666667
6A,8,1985,6,16.11111111
8A,8,1985,6,14.44444444
8C,8,1985,6,12.77777778
8E,8,1985,6,13.88888889
8G,8,1985,6,13.88888889
8I,8,1985,6,16.11111111
4C.1,8,1985,6,16.66666667
4E.1,8,1985,6,15.55555556
4G.1,8,1985,6,16.66666667
4I.1,8,1985,6,16.11111111
0A,7,1985,6,13.33333333
0C,7,1985,6,11.66666667
0E,7,1985,6,12.22222222
0G,7,1985,6,12.77777778
0I,7,1985,6,12.22222222
2I,7,1985,6,11.11111111
2G,7,1985,6,8.888888889
2E,7,1985,6,11.11111111
2C,7,1985,6,10
2A,7,1985,6,12.77777778
4A,7,1985,6,17.22222222
4C,7,1985,6,15
4E,7,1985,6,13.88888889
4G,7,1985,6,13.88888889
4I,7,1985,6,16.66666667
6I,7,1985,6,18.33333333
6G,7,1985,6,17.22222222
6E,7,1985,6,16.11111111
6C,7,1985,6,16.11111111
6A,7,1985,6,16.11111111
8A,7,1985,6,16.66666667
8C,7,1985,6,15
8E,7,1985,6,13.88888889
8G,7,1985,6,13.33333333
8I,7,1985,6,17.77777778
4A.1,7,1985,6,12.22222222
4C.1,7,1985,6,11.11111111
4E.1,7,1985,6,11.66666667
4G.1,7,1985,6,11.66666667
4I.1,7,1985,6,13.33333333
0A,6,1985,6,10.55555556
0C,6,1985,6,11.11111111
0E,6,1985,6,11.11111111
0G,6,1985,6,10
0I,6,1985,6,10.55555556
2I,6,1985,6,9.444444444
2G,6,1985,6,7.222222222
2E,6,1985,6,8.888888889
2C,6,1985,6,7.777777778
2A,6,1985,6,6.666666667
4A,6,1985,6,6.666666667
4C,6,1985,6,7.777777778
4E,6,1985,6,10
4G,6,1985,6,7.222222222
4I,6,1985,6,11.66666667
6I,6,1985,6,7.777777778
6G,6,1985,6,8.888888889
6E,6,1985,6,6.666666667
6C,6,1985,6,5.555555556
6A,6,1985,6,8.888888889
8A,6,1985,6,7.777777778
8C,6,1985,6,6.111111111
8E,6,1985,6,3.888888889
8G,6,1985,6,1.666666667
8I,6,1985,6,11.11111111
4A.1,6,1985,6,6.111111111
4C.1,6,1985,6,8.888888889
